time (s)	det(V)
9384.557625	1.597143	
9384.559627	1.597098	
9384.561625	1.597151	
9384.563625	1.597176	
9384.565624	1.597252	
9384.567624	1.597270	
9384.571623	1.597188	
9384.573625	1.597118	
9384.575625	1.597149	
9384.577625	1.597165	
9384.579627	1.597121	
9384.581624	1.597214	
9384.583625	1.597266	
9384.585625	1.597242	
9384.587625	1.597251	
9384.591623	1.597264	
9384.593624	1.597216	
9384.597625	1.597249	
9384.599625	1.597216	
9384.601625	1.597221	
9384.603624	1.597260	
9384.605625	1.597217	
9384.609623	1.595108	
9384.611624	1.390704	
9384.613625	1.264914	
9384.617625	1.147439	
9384.619625	0.904996	
9384.621625	0.781099	
9384.623625	0.656815	
9384.625626	0.532096	
9384.629624	0.408810	
9384.631624	0.154263	
9384.635625	0.031524	
9384.637625	-0.222988	
9384.639625	-0.342582	
9384.641625	-0.471809	
9384.643624	-0.593830	
9384.647623	-0.718323	
9384.649626	-0.990329	
9384.651624	-1.121928	
9384.655625	-1.249791	
9384.657624	-1.496954	
9384.659624	-1.625065	
9384.661625	-1.663391	
9384.663625	-1.663543	
9384.667623	-1.663725	
9384.671624	-1.663973	
9384.673627	-1.664361	
9384.675624	-1.664458	
9384.677625	-1.664685	
9384.679625	-1.664725	
9384.681625	-1.664800	
9384.685623	-1.664855	
9384.687625	-1.664945	
9384.689625	-1.664977	
9384.693625	-1.664999	
9384.695627	-1.665003	
9384.697625	-1.664991	
9384.699625	-1.664976	
9384.701625	-1.664966	
9384.705623	-1.664970	
9384.709624	-1.664992	
9384.711625	-1.665068	
9384.713625	-1.665011	
9384.715625	-1.664996	
9384.717625	-1.664972	
9384.719625	-1.665004	
9384.723623	-1.664998	
9384.725625	-1.664987	
9384.727625	-1.664967	
9384.731625	-1.664962	
9384.733624	-1.664986	
9384.735626	-1.664941	
9384.737625	-1.664976	
9384.739624	-1.664981	
9384.743623	-1.665015	
9384.747624	-1.665073	
9384.749626	-1.664995	
9384.751624	-1.664962	
9384.753625	-1.664983	
9384.755626	-1.664968	
9384.757625	-1.664947	
9384.761623	-1.664963	
9384.763624	-1.665007	
9384.765624	-1.664996	
9384.769625	-1.664986	
9384.771624	-1.665012	
9384.773624	-1.664929	
9384.775625	-1.664902	
9384.777625	-1.664851	
9384.781623	-1.664803	
9384.785624	-1.664705	
9384.787625	-1.664505	
9384.789625	-1.664375	
9384.791625	-1.664277	
9384.793624	-1.664103	
9384.795625	-1.664030	
9384.797625	-1.663873	
9384.799624	-1.663797	
9384.801624	-1.663746	
9384.803625	-1.663647	
9384.807623	-1.663532	
9384.809625	-1.663395	
9384.811625	-1.638385	
9384.813624	-1.574761	
9384.815625	-1.510367	
9384.817626	-1.440587	
9384.819625	-1.381182	
9384.821625	-1.326223	
9384.823624	-1.270145	
9384.825625	-1.216380	
9384.829625	-1.163500	
9384.831627	-1.065334	
9384.833625	-1.011587	
9384.835625	-0.966302	
9384.837625	-0.928129	
9384.839627	-0.874691	
9384.841625	-0.838737	
9384.843625	-0.806236	
9384.845625	-0.766331	
9384.847625	-0.735301	
